domain,class_label,length,sld_length,n_labels,digit_count,digit_ratio,alpha_count,alpha_ratio,hyphen_count,hyphen_ratio,vowel_count,vowel_ratio,consonant_count,consonant_ratio,unique_chars,unique_char_ratio,hex_char_ratio,char_entropy,bigram_entropy,trigram_entropy,longest_consonant_run,longest_digit_run,consec_consonant_ratio,consec_digit_ratio,repeated_char_ratio,gini_index,has_digits,starts_with_digit,digit_alpha_transitions,max_label_length,mean_label_length,std_label_length,tld_is_common,sld_digit_ratio,sld_entropy,subdomain_count,markov_log_likelihood,kl_div_from_benign,compression_ratio
bartholomewmirabelle.net,suppobox,24.0,20.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,9.0,0.39130434,14.0,0.6086956,12.0,0.5217391,0.3478261,3.4472625,4.4594316,4.3923173,3.0,0.0,0.13043478,0.0,0.6666667,0.89981097,0.0,0.0,0.0,20.0,11.5,8.5,1.0,0.0,3.3464394,0.0,4.365909,0.5653919,1.3478261
glassconsider.net,suppobox,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,12.0,0.75,0.3125,3.4528196,3.9068906,3.807355,3.0,0.0,0.1875,0.0,0.25,0.8984375,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.3346791,0.0,3.8886666,0.41314343,1.5
sylvestercatherin.net,suppobox,21.0,17.0,2.0,0.0,0.0,20.0,1.0,0.0,0.0,6.0,0.3,14.0,0.7,12.0,0.6,0.3,3.3841836,4.1426644,4.169925,4.0,0.0,0.2,0.0,0.41666666,0.89,0.0,0.0,0.0,17.0,10.0,7.0,1.0,0.0,3.4548223,0.0,4.376842,0.51852405,1.4
sufferstream.net,suppobox,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,9.0,0.6,0.4,3.0565648,3.807355,3.7004397,4.0,0.0,0.26666668,0.0,0.5555556,0.8711111,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.9182959,0.0,5.321429,0.79223204,1.5333333
casecount.net,suppobox,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,5.0,0.41666666,7.0,0.5833333,8.0,0.6666667,0.41666666,2.9182959,3.4594316,3.321928,3.0,0.0,0.25,0.0,0.5,0.8611111,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,2.947703,0.0,3.5881817,0.7753639,1.6666666
deadover.net,suppobox,12.0,8.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,5.0,0.45454547,6.0,0.54545456,8.0,0.72727275,0.54545456,2.845351,3.321928,3.169925,2.0,0.0,0.18181819,0.0,0.25,0.8429752,0.0,0.0,0.0,8.0,5.5,2.5,1.0,0.0,2.5,0.0,4.412,0.87131554,1.7272727
mariabellamirabelle.net,suppobox,23.0,19.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,10.0,0.45454547,12.0,0.54545456,9.0,0.4090909,0.45454547,3.0048862,4.011365,4.0219283,2.0,0.0,0.09090909,0.0,0.7777778,0.8636364,0.0,0.0,0.0,19.0,11.0,8.0,1.0,0.0,2.7345123,0.0,4.3090477,0.7965164,1.1818181
knowearth.net,suppobox,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.33333334,8.0,0.6666667,9.0,0.75,0.25,3.0849626,3.4594316,3.321928,4.0,0.0,0.33333334,0.0,0.33333334,0.875,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,3.169925,0.0,4.811818,0.79511803,1.6666666
beauregardbertrand.net,suppobox,22.0,18.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,8.0,0.3809524,13.0,0.61904764,9.0,0.42857143,0.52380955,3.023037,4.221928,4.2479277,3.0,0.0,0.14285715,0.0,0.7777778,0.86621314,0.0,0.0,0.0,18.0,10.5,7.5,1.0,0.0,2.9749374,0.0,4.979,0.802191,1.3809524
evangelinewilliamson.net,suppobox,24.0,20.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,10.0,0.4347826,13.0,0.5652174,12.0,0.5217391,0.26086956,3.3274848,4.2776136,4.3923173,2.0,0.0,0.08695652,0.0,0.41666666,0.8846881,0.0,0.0,0.0,20.0,11.5,8.5,1.0,0.0,3.2709506,0.0,4.9590907,0.5773935,1.3478261
quicktold.net,suppobox,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.33333334,8.0,0.6666667,11.0,0.9166667,0.25,3.4182959,3.4594316,3.321928,3.0,0.0,0.25,0.0,0.09090909,0.9027778,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,3.169925,0.0,6.410909,0.90820503,1.6666666
zechariahcaulfield.net,suppobox,22.0,18.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,9.0,0.42857143,12.0,0.5714286,13.0,0.61904764,0.47619048,3.5585186,4.321928,4.2479277,3.0,0.0,0.14285715,0.0,0.46153846,0.90702945,0.0,0.0,0.0,18.0,10.5,7.5,1.0,0.0,3.350209,0.0,6.086,0.6296189,1.3809524
buildingmillion.net,suppobox,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,7.0,0.3888889,11.0,0.6111111,11.0,0.6111111,0.16666667,3.1971598,3.9698157,4.0,3.0,0.0,0.16666667,0.0,0.27272728,0.8703704,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,2.9232314,0.0,4.6647058,0.7972417,1.4444444
thisfind.net,suppobox,12.0,8.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,0.27272728,8.0,0.72727275,8.0,0.72727275,0.27272728,2.9139771,3.321928,3.169925,3.0,0.0,0.27272728,0.0,0.375,0.8595041,0.0,0.0,0.0,8.0,5.5,2.5,1.0,0.0,2.75,0.0,4.015,0.9275037,1.7272727
hillmarch.net,suppobox,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.25,9.0,0.75,10.0,0.8333333,0.25,3.251629,3.4594316,3.321928,4.0,0.0,0.33333334,0.0,0.2,0.8888889,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,2.7254806,0.0,5.6545453,0.73704934,1.6666666
christianabrassington.net,suppobox,25.0,21.0,2.0,0.0,0.0,24.0,1.0,0.0,0.0,8.0,0.33333334,16.0,0.6666667,12.0,0.5,0.25,3.3758147,4.523562,4.4594316,3.0,0.0,0.125,0.0,0.5,0.8923611,0.0,0.0,0.0,21.0,12.0,9.0,1.0,0.0,3.2961483,0.0,4.032174,0.50083077,1.3333334
uywsijshptsr.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,13.0,0.8666667,0.06666667,3.589898,3.807355,3.7004397,8.0,0.0,0.53333336,0.0,0.07692308,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.188722,0.0,8.493571,0.8155977,1.5333333
hkpiyxnspsjq.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,13.0,0.8666667,0.06666667,3.640224,3.807355,3.7004397,9.0,0.0,0.6,0.0,0.15384616,0.91555554,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,7.620714,1.2276162,1.5333333
vvnnghixhpol.ru,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.0,3.3787835,3.7004397,3.5849626,6.0,0.0,0.42857143,0.0,0.27272728,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.0849626,0.0,7.953846,1.1554909,1.5714285
ibcditshppqg.xyz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,13.0,0.8666667,0.2,3.640224,3.807355,3.7004397,10.0,0.0,0.6666667,0.0,0.15384616,0.91555554,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,8.601429,1.3340465,1.5333333
iyhpxyiiihxx.xyz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,6.0,0.4,0.0,2.389898,3.3787835,3.7004397,6.0,0.0,0.4,0.0,0.6666667,0.7911111,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.188722,0.0,10.0,2.4197972,1.5333333
qbcwnyuywnwb.net,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,9.0,0.6,0.26666668,3.006239,3.6644979,3.7004397,6.0,0.0,0.4,0.0,0.44444445,0.8622222,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.688722,0.0,9.016429,1.5558146,1.5333333
xechguuvsyvv.pw,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.14285715,3.324863,3.7004397,3.5849626,7.0,0.0,0.5,0.0,0.18181819,0.8877551,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,3.0220551,0.0,9.073077,1.4843307,1.5714285
oovryoeyirqp.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.4,9.0,0.6,10.0,0.6666667,0.13333334,3.189898,3.807355,3.7004397,4.0,0.0,0.26666668,0.0,0.4,0.88,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.8553886,0.0,9.151428,1.3408351,1.5333333
owffkxnnixty.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,11.0,0.73333335,0.2,3.3735573,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.36363637,0.8977778,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,8.159286,1.3070751,1.5333333
wxemmhgbeuee.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.4,9.0,0.6,10.0,0.6666667,0.4,3.0565648,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.2,0.85333335,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.751629,0.0,7.715,1.2222768,1.5333333
cknqddcdebsx.pw,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.071428575,13.0,0.9285714,11.0,0.78571427,0.5,3.324863,3.7004397,3.5849626,8.0,0.0,0.5714286,0.0,0.18181819,0.8877551,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,3.0220551,0.0,9.42077,1.4343494,1.5714285
isgwwwwvuiyf.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,11.0,0.73333335,0.13333334,3.240224,3.46772,3.5465937,7.0,0.0,0.46666667,0.0,0.18181819,0.8711111,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.751629,0.0,8.099286,1.3348565,1.4
lhetnrvqliqi.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,11.0,0.73333335,0.13333334,3.3232315,3.807355,3.7004397,6.0,0.0,0.4,0.0,0.27272728,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,7.984286,1.3580241,1.5333333
oxyrmmweuuxy.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,9.0,0.6,0.13333334,3.0565648,3.6644979,3.7004397,6.0,0.0,0.4,0.0,0.5555556,0.8711111,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.9182959,0.0,9.010715,1.4626814,1.5333333
nscxyhxtpoke.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,14.0,0.93333334,0.2,3.7735572,3.807355,3.7004397,9.0,0.0,0.6,0.0,0.071428575,0.92444444,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.4182959,0.0,8.617143,1.0918238,1.5333333
rjwqmvbuedlk.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,14.0,0.93333334,0.26666668,3.7735572,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.071428575,0.92444444,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.5849626,0.0,8.570714,1.3418663,1.5333333
cdllcswsngwq.xyz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,11.0,0.73333335,0.2,3.3735573,3.807355,3.7004397,15.0,0.0,1.0,0.0,0.36363637,0.8977778,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.9182959,0.0,9.475,1.486901,1.5333333
bqdonopwnqpk.in,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,9.0,0.64285713,0.14285715,3.0391486,3.7004397,3.5849626,6.0,0.0,0.42857143,0.0,0.44444445,0.86734694,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,2.9182959,0.0,7.3653846,1.5806984,1.5714285
jhcfbbbedbrt.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,11.0,0.73333335,0.6,3.240224,3.6644979,3.7004397,7.0,0.0,0.46666667,0.0,0.18181819,0.8711111,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.9182959,0.0,7.495714,1.3548979,1.5333333
innqejgwdwue.xyz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,12.0,0.8,0.2,3.5068905,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,8.979285,1.4204522,1.5333333
dcdedhsplumf.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,13.0,0.8666667,0.46666667,3.589898,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.07692308,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.188722,0.0,7.5642858,1.0205301,1.5333333
uqxgkjrmhsoc.xyz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,14.0,0.93333334,0.06666667,3.7735572,3.807355,3.7004397,9.0,0.0,0.6,0.0,0.071428575,0.92444444,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.5849626,0.0,9.181429,1.4964918,1.5333333
rdkrfchklojj.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,10.0,0.6666667,0.26666668,3.240224,3.807355,3.7004397,9.0,0.0,0.6,0.0,0.5,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,8.13,1.3736904,1.5333333
ddqvnjcciyti.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,11.0,0.73333335,0.33333334,3.3232315,3.807355,3.7004397,8.0,0.0,0.53333336,0.0,0.27272728,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,9.016429,1.4962314,1.5333333
hfjvsdcbbbbk.pw,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,11.0,0.78571427,0.5,3.2359264,3.3346791,3.4182959,14.0,0.0,1.0,0.0,0.09090909,0.86734694,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,2.9182959,0.0,10.0,1.7509022,1.4285715
tjoturstunsx.info,tinba,17.0,12.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,10.0,0.625,0.0625,3.2028196,3.7735572,3.807355,3.0,0.0,0.1875,0.0,0.5,0.8828125,0.0,0.0,0.0,12.0,8.0,4.0,1.0,0.0,2.8553886,0.0,5.602,0.9779256,1.5
yhonupwnvgtg.ru,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.0,3.3787835,3.7004397,3.5849626,8.0,0.0,0.5714286,0.0,0.27272728,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.251629,0.0,8.436923,1.0559224,1.5714285
wbswccojilkx.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,11.0,0.73333335,0.26666668,3.3232315,3.6644979,3.7004397,6.0,0.0,0.4,0.0,0.27272728,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,7.9964285,1.3516994,1.5333333
fwtdeepmvvjh.net,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,11.0,0.73333335,0.33333334,3.3232315,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.27272728,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,8.111428,1.1326585,1.5333333
tdhwwoswfyqq.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,12.0,0.8,0.2,3.4565647,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.16666667,0.8977778,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0220551,0.0,9.1757145,1.5940446,1.5333333
vochfnkhifgd.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,12.0,0.8,0.33333334,3.5068905,3.807355,3.7004397,6.0,0.0,0.4,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,7.9092855,1.2867227,1.5333333
qyhhxwditlmp.org,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,14.0,0.93333334,0.06666667,3.7735572,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.071428575,0.92444444,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.4182959,0.0,7.562143,1.0245761,1.5333333
jjmundqipmxw.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,12.0,0.8,0.13333334,3.5068905,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,8.181429,1.6787075,1.5333333
gkphppmyiqmq.co.in,tinba,18.0,12.0,3.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,0.1875,13.0,0.8125,11.0,0.6875,0.0625,3.3278196,3.9068906,3.807355,8.0,0.0,0.5,0.0,0.36363637,0.890625,0.0,0.0,0.0,12.0,5.3333335,4.714045,0.0,0.0,2.8553886,0.0,8.607333,1.4539963,1.5
iqrsvqnntkxg.in,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,2.0,0.14285715,12.0,0.85714287,10.0,0.71428573,0.0,3.182006,3.7004397,3.5849626,11.0,0.0,0.78571427,0.0,0.3,0.877551,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.251629,0.0,7.7607694,1.4926646,1.5714285
utcdtiismdln.pw,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.21428572,3.3787835,3.7004397,3.5849626,7.0,0.0,0.5,0.0,0.27272728,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,3.0849626,0.0,8.807693,0.8125506,1.5714285
bjjmtdbmkobv.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,9.0,0.6,0.33333334,3.006239,3.807355,3.7004397,9.0,0.0,0.6,0.0,0.44444445,0.8622222,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.8553886,0.0,8.613571,1.7173438,1.5333333
uyyxtsoxiyfv.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,11.0,0.73333335,0.13333334,3.3232315,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.27272728,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0220551,0.0,8.562143,1.3609861,1.5333333
gpllpcnxcmqt.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.06666667,14.0,0.93333334,10.0,0.6666667,0.2,3.189898,3.807355,3.7004397,13.0,0.0,0.8666667,0.0,0.4,0.88,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,8.569285,1.4063978,1.5333333
yyxwhtdckjwd.biz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.06666667,14.0,0.93333334,12.0,0.8,0.26666668,3.5068905,3.807355,3.7004397,13.0,0.0,0.8666667,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,9.577143,1.5702357,1.5333333
udgfjskghkxi.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,3.0,0.2,12.0,0.8,13.0,0.8666667,0.2,3.640224,3.807355,3.7004397,10.0,0.0,0.6666667,0.0,0.15384616,0.91555554,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,8.508572,1.2205192,1.5333333
bnniyvgjmvod.me,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.21428572,3.3787835,3.7004397,3.5849626,6.0,0.0,0.42857143,0.0,0.27272728,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.251629,0.0,9.446923,1.194378,1.5714285
ffjokrbkdujg.me,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.35714287,3.3787835,3.7004397,3.5849626,5.0,0.0,0.35714287,0.0,0.27272728,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.0849626,0.0,9.446923,1.4661465,1.5714285
fvuvwexyymmi.net,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,11.0,0.73333335,0.2,3.3735573,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.36363637,0.8977778,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,7.54,1.2402605,1.5333333
jncgkbmmejsk.xyz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.06666667,14.0,0.93333334,12.0,0.8,0.2,3.5068905,3.807355,3.7004397,8.0,0.0,0.53333336,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,9.486428,1.5894288,1.5333333
woyxmtqkukhh.us,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.0,3.3787835,3.7004397,3.5849626,6.0,0.0,0.42857143,0.0,0.27272728,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.251629,0.0,9.151539,1.4599308,1.5714285
dpvjvnxhswjx.pw,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,9.0,0.64285713,0.071428575,3.0930693,3.7004397,3.5849626,14.0,0.0,1.0,0.0,0.5555556,0.877551,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,3.0849626,0.0,10.0,1.9984468,1.5714285
edqtytdoqxhn.xyz,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,10.0,0.6666667,0.2,3.240224,3.807355,3.7004397,7.0,0.0,0.46666667,0.0,0.5,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,8.585,1.7298199,1.5333333
ffgjixcbgffe.ru,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,10.0,0.71428573,0.5,3.0930693,3.5465937,3.5849626,6.0,0.0,0.42857143,0.0,0.2,0.85714287,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,2.751629,0.0,9.354615,1.7127875,1.5714285
luypyocbeebc.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,9.0,0.6,0.46666667,3.0565648,3.807355,3.7004397,3.0,0.0,0.2,0.0,0.5555556,0.8711111,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.9182959,0.0,8.23,1.2348981,1.5333333
dkbjdepjnmee.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,10.0,0.6666667,0.46666667,3.189898,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.4,0.88,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.8553886,0.0,7.1314287,1.2592521,1.5333333
plukoschibdv.cc,tinba,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,12.0,0.85714287,0.35714287,3.46772,3.7004397,3.5849626,5.0,0.0,0.35714287,0.0,0.083333336,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,1.0,0.0,3.5849626,0.0,8.55,1.0618893,1.5714285
ddlnwsjfephs.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,13.0,0.8666667,0.33333334,3.640224,3.807355,3.7004397,8.0,0.0,0.53333336,0.0,0.15384616,0.91555554,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,8.643572,0.8321001,1.5333333
qyhybgeoewsx.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,12.0,0.8,0.26666668,3.5068905,3.807355,3.7004397,6.0,0.0,0.4,0.0,0.25,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.251629,0.0,8.545,1.1838723,1.5333333
mlivvsnrrklk.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,10.0,0.6666667,0.06666667,3.240224,3.807355,3.7004397,10.0,0.0,0.6666667,0.0,0.5,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.9182959,0.0,8.073571,1.1114701,1.5333333
nobigjvesrlo.com,tinba,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,13.0,0.8666667,0.2,3.589898,3.807355,3.7004397,3.0,0.0,0.2,0.0,0.07692308,0.9066667,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.4182959,0.0,5.95,0.7558397,1.5333333
